0.00581,0.00581,0.0049,0.0049,0.0049,0.0049,0.01866,0.01866,0.01866,0.01866,0.03023,0.03023,0.03023,0.03023,0.02621
0.00318,0.00318,0.00318,0.02199,0.02199,0.02199,0.02199,0.03976,0.03976,0.03976,0.03976,0.02245,0.02245,0.02245,0.02245
0.02933,0.02865,0.02865,0.02865,0.02865,0.03935,0.03935,0.03935,0.03935,0.02172,0.02172,0.02172,0.02172,0.02969,0.02969
0.0163,0.0163,0.0163,0.0115,0.0115,0.0115,0.0115,0.01765,0.01765,0.01765,0.01765,0.03546,0.03546,0.03546,0.03546
0.03481,0.03481,0.01405,0.01405,0.01405,0.01405,0.00892,0.00892,0.00892,0.00892,0.00338,0.00338,0.00338,0.00338,0.01668
0.01893,0.01893,0.01893,0.00392,0.00392,0.00392,0.00392,0.00392,0.01144,0.01144,0.01144,0.01144,0.02983,0.02983,0.02983
0.03301,0.03301,0.03301,0.02169,0.02169,0.02169,0.02169,0.00813,0.00813,0.00813,0.00813,0.01367,0.01367,0.01367,0.01367
0.04585,0.04585,0.01206,0.01206,0.01206,0.01206,0.00443,0.00443,0.00443,0.00443,0.00241,0.00241,0.00241,0.00241,0.01522
