-0.00151,0.00067,0.00095,0.0,-0.00063,-0.00067,0.00044,-0.00118,0.00076,-0.00024,0.00014,-0.00029,-0.00101,-0.00099,-0.00019
0.00073,-0.00042,-0.0016,-0.00152,-0.00044,-0.00349,-0.0007,0.00102,0.0016,0.00216,0.00065,-0.00018,5e-05,0.00024,0.00026
0.00086,1e-05,0.00023,0.00038,-0.00166,-0.00014,-0.00306,-0.00176,-0.00189,-0.0009,-5e-05,-0.00151,-0.0005,0.00201,0.00212
0.00061,0.00052,0.00105,0.0024,0.00122,-0.00277,-0.0005,-0.00266,-0.00105,-0.00283,-0.00211,0.00329,0.00177,0.00321,0.00077
0.00161,0.00198,-0.00099,-0.00048,-0.00051,-0.00195,-0.00038,-4e-05,-0.00067,-7e-05,-0.00084,0.00052,0.00232,0.00077,0.00155
0.00289,0.0002,-0.01091,-0.00077,0.00549,-0.00039,2e-05,-0.00141,0.00066,0.00062,0.00067,0.00226,0.00058,0.0017,-0.00083
0.00232,0.00247,0.00037,-0.00036,-0.00482,-0.00166,-0.00129,0.00022,0.00043,-0.00067,0.00022,0.00115,0.00067,0.00027,-0.00038
0.00012,-0.00034,-0.00045,-0.00189,-0.00208,-0.00069,0.00066,0.0008,0.00073,0.00221,-0.0003,0.00146,-1e-05,-2e-05,-0.00086
