-0.00526,-0.00526,0.39953,0.39953,0.39953,0.39953,0.13702,0.13702,0.13702,0.13702,-1.78547,-1.78547,-1.78547,-1.78547,0.53985,0.53985,0.53985,0.53985,0.53985,-0.07644,-0.07644,-0.07644,-0.07644,-0.12216,-0.12216,-0.12216,-0.15424,-0.15424,-0.15424,-0.15424
0.01772,0.01772,0.01772,0.01772,0.28393,0.28393,0.28393,0.28393,0.09514,0.09514,0.09514,0.09514,-1.03997,-1.03997,-1.03997,-1.03997,0.01985,0.01985,0.01985,0.01985,-0.0963,-0.0963,-0.0963,-0.0963,-0.09551,-0.09551,-0.09551,-0.09551,-0.10075,-0.10075
-0.03723,-0.03723,-0.01946,-0.01946,-0.01946,-0.01946,0.45077,0.45077,0.45077,0.45077,-0.34938,-0.34938,-0.34938,-0.34938,-0.1727,-0.1727,-0.1727,-0.1727,-0.42949,-0.42949,-0.42949,-0.42949,-0.05127,-0.05127,-0.05127,-0.05127,-0.11666,-0.11666,-0.11666,-0.11666
-0.01035,0.04181,0.04181,0.04181,0.04181,0.26225,0.26225,0.26225,0.26225,-0.29186,-0.29186,-0.29186,-0.29186,-0.59359,-0.59359,-0.59359,-0.59359,-0.22115,-0.22115,-0.22115,-0.22115,-0.22115,-0.01221,-0.01221,-0.01221,-0.01221,-0.00129,-0.00129,-0.00129,-0.11837
-0.01801,-0.01801,-0.01801,-0.01801,-0.10941,-0.10941,-0.10941,-0.10941,0.54901,0.54901,0.54901,0.54901,1.33274,1.33274,1.33274,1.33274,-1.10748,-1.10748,-1.10748,-1.10748,0.36964,0.36964,0.36964,0.36964,0.0487,0.0487,0.0487,0.0487,0.09737,0.09737
0.02828,0.02828,0.29843,0.29843,0.29843,0.29843,-0.01341,-0.01341,-0.01341,-0.01341,-0.83082,-0.83082,-0.83082,-0.83082,0.19815,0.19815,0.19815,0.19815,0.08354,0.08354,0.08354,0.08354,-0.14712,-0.14712,-0.14712,-0.14712,-0.03014,-0.03014,-0.03014,-0.03014
-0.01379,0.01424,0.01424,0.01424,0.01424,0.16457,0.16457,0.16457,0.16457,0.29722,0.29722,0.29722,0.29722,0.6679,0.6679,0.6679,0.6679,-0.83204,-0.83204,-0.83204,-0.83204,0.37942,0.37942,0.37942,0.37942,-0.07475,-0.07475,-0.07475,-0.07475,-0.01326
-0.00788,-0.00788,0.02977,0.02977,0.02977,0.02977,-0.10124,-0.10124,-0.10124,-0.10124,-0.10124,0.42949,0.42949,0.42949,0.42949,0.7448,0.7448,0.7448,-0.44619,-0.44619,-0.44619,-0.44619,0.03067,0.03067,0.03067,0.03067,-0.02426,-0.02426,-0.02426,-0.02426
-0.006,-0.006,-0.006,-0.00233,-0.00233,-0.00233,-0.00233,-0.02872,-0.02872,-0.02872,-0.02872,0.1323,0.1323,0.1323,0.1323,0.04919,0.04919,0.04919,0.04919,-0.45808,-0.45808,-0.45808,-0.45808,0.60788,0.60788,0.60788,0.60788,-0.17332,-0.17332,-0.17332
-0.01533,-0.01533,-0.01533,-0.01533,-0.07353,-0.07353,-0.07353,-0.07353,0.58533,0.58533,0.58533,0.58533,-0.19635,-0.19635,-0.19635,-0.19635,-0.97878,-0.97878,-0.97878,-0.97878,-0.17011,-0.17011,-0.17011,-0.17011,-0.23195,-0.23195,-0.23195,-0.23195,-0.07576,-0.07576
