-0.00139,-0.00157,0.0025,0.00279,0.00996,0.00781,-0.01086,-0.031,-0.02304,-0.01092,0.02919,0.01706,0.03033,0.04436,0.0326,0.02083,-0.00857,-0.00087,-0.05475,-0.02623,-0.00718,-0.01499,-0.00769,0.01428,0.05868,0.01892,0.00178,0.0079,0.00233,0.00126
-0.00076,0.00039,-0.00203,-0.00362,-0.00935,-0.00637,-0.00552,-0.01183,0.01059,0.0108,0.00911,0.02108,0.04418,0.02306,0.01439,0.02085,-0.01058,-0.02845,-0.05436,-0.02435,-0.00921,-0.00685,-0.01086,-0.00128,0.02335,0.01756,0.0053,0.00039,-0.00228,-0.00752
-0.0026,-0.00343,-0.00595,-0.00452,-0.0045,-0.00372,0.0104,0.02544,0.02167,0.01139,-0.01454,-0.01859,-0.02254,-0.03235,0.02696,0.00125,9e-05,0.0046,-0.01318,-0.01933,-0.06841,-0.03626,0.00356,0.0045,0.00526,0.00638,0.0133,0.01901,0.00303,-0.00236
0.00105,0.00862,0.00974,0.00612,-0.00154,-0.00644,-0.00357,-0.00172,-0.00202,-0.01554,-0.01535,-0.01957,-0.0405,0.00768,0.05688,0.01512,0.01357,-0.00545,0.01307,-0.04936,-0.07436,-0.01697,-0.002,0.00422,0.009,0.05968,0.01874,-0.00025,0.00667,0.00811
-0.00376,0.00128,0.00344,0.00298,-0.01185,-0.00514,0.01464,0.00599,0.02571,0.01484,0.03115,0.03023,0.02062,0.01209,0.04219,0.10703,-0.01055,-0.04054,-0.03809,-0.03588,-0.00447,-0.06221,-0.04629,-0.00197,0.00448,0.01788,0.01019,0.01424,0.02118,-0.00126
0.00061,0.00167,0.00393,-0.00198,-0.00149,-0.01114,-0.00639,-0.00626,-0.01054,-0.00716,-0.01055,-0.0075,-0.01055,-0.01156,0.01769,0.0122,0.0132,0.02034,-0.0051,-0.00077,-0.00266,-0.00077,-0.00205,-0.00399,0.00244,-0.00158,-0.00671,-0.00309,-0.00239,0.00314
-0.00223,-0.00067,-0.00026,0.0011,0.00052,0.01003,0.01498,0.00914,-0.0018,-0.04606,-0.02671,-0.00432,-0.02118,0.0131,0.0066,0.0083,0.0131,-0.02356,-0.022,-0.0211,-0.00349,0.01766,0.03358,-0.01445,-0.007,0.01141,0.01714,0.00085,-0.04276,-0.00209
-0.00143,-0.00112,-0.00341,0.00256,0.00146,-0.00018,-0.00635,-0.00859,-0.00458,-0.0215,-0.01105,0.01137,0.01121,0.01427,0.01121,0.02591,0.02476,0.02338,-0.02098,-0.02166,-0.0182,-0.01177,-0.00062,0.00143,0.00409,0.0032,0.02031,0.01622,0.01394,0.0072
0.00109,-8e-05,-0.00022,-0.00297,-0.00385,-0.00126,-0.00274,0.00017,-0.00398,-0.00228,0.00318,-0.00868,-0.00565,-0.01435,-0.00289,0.01098,0.01793,0.01288,0.00877,-0.00749,-0.01478,-0.01593,-0.00317,0.02163,0.02392,0.02151,0.02134,-0.03342,-0.0296,-0.00705
-0.00335,-0.00228,-0.00183,-0.00374,-0.01412,-0.01509,0.00419,0.00511,0.01486,0.01398,0.02267,0.0214,0.00441,0.00321,0.0045,-0.01632,-0.02006,-0.00265,-0.00422,-0.01398,0.00078,0.01883,-0.00632,-0.02397,-0.01674,-0.00819,-0.00319,0.00399,0.01337,0.01567
-0.00171,-0.00116,-0.00297,-0.00192,-0.00072,-0.00061,-0.00043,0.00471,-0.00084,-0.01289,-0.00505,0.00419,-0.003,-0.01104,0.0011,0.01948,0.0011,-0.0093,0.02204,0.0265,0.02509,0.01101,-0.0032,-0.0027,-0.00816,-0.00577,0.0046,0.0102,0.00415,0.0046
0.00334,0.00446,0.00796,0.00664,0.00459,0.00834,-0.00034,0.00264,0.00286,0.00242,0.01284,0.00259,-0.00955,0.00152,-0.02506,-0.02004,-0.01842,-0.01524,0.01144,-0.01059,0.00672,0.03068,0.01168,0.00754,0.00448,0.01249,-0.00573,-0.03333,-0.01744,-0.00747
-0.00364,0.00323,0.0087,0.01278,0.00292,0.00073,-0.00199,-0.00174,-0.00257,-0.00431,0.01014,0.00113,0.01283,-0.01265,-0.01823,-0.02813,-0.03319,0.01333,0.03821,0.01262,0.01412,0.01758,0.01017,-0.00848,-0.03981,-0.00792,-0.00641,-0.00335,-0.00393,0.00597
-0.0015,0.0022,0.00286,-0.00178,-0.00361,-0.00788,-0.00717,-0.00032,0.00069,-0.01213,0.00538,0.00518,-0.00092,-0.00318,0.00914,0.03426,0.01806,0.00211,0.01857,-0.01792,-0.02923,-0.00754,-0.01694,0.01932,0.00619,0.00731,0.00303,-0.007,0.00352,-0.00049
0.00036,-0.00102,0.00163,-0.00235,0.00968,0.00561,0.0039,0.00297,0.00226,0.00674,0.00192,0.00373,-0.01354,-0.01254,-0.01378,-0.00854,-0.00661,0.01528,0.01815,-0.01261,0.01815,0.02359,-0.00812,-0.01226,-0.00151,0.04428,0.01416,-0.019,0.00855,0.01148
-0.0016,-0.00138,-0.00239,-0.00716,0.00079,0.00799,0.00514,0.00895,0.00195,-0.03607,0.0022,0.01001,-0.01134,-0.01797,-0.01648,0.02902,-0.00265,-0.01658,-0.00844,-0.0076,0.00294,0.03526,0.01192,0.01832,0.01647,-0.03101,-0.03342,-0.01444,-0.01384,0.00748
0.00181,-0.00156,-0.00117,0.00112,-0.0009,-8e-05,0.00012,0.00194,0.0019,-0.0041,-0.0001,-0.01214,0.01098,0.024,0.02508,0.02949,-0.04148,-0.02837,-0.02032,-0.03977,0.0175,0.0214,0.01472,0.00556,-0.01018,-0.00197,-0.01393,-0.01816,-0.0025,0.0064
-6e-05,0.00139,0.0037,-0.00155,0.00247,-0.00331,1e-05,3e-05,0.0034,-0.01216,0.00856,0.01595,-0.00858,-0.01118,0.01159,0.04808,0.01916,0.00594,-2e-05,-0.00421,-0.02901,-0.06063,-0.03758,-0.02161,0.00536,0.01276,0.01746,0.03126,0.01513,0.0061
-0.00124,-0.00032,0.00776,0.00274,-0.05454,-0.01992,0.00147,-0.00271,-0.00619,0.00937,0.06546,0.03252,0.04273,0.01013,0.00684,-0.0214,-0.01857,-0.01767,-0.04885,-0.00262,-0.00111,0.00454,0.0052,0.00827,0.01068,0.00376,0.00256,0.00138,0.00509,0.01123
-0.0031,-0.0016,-0.00227,-0.00109,-0.00087,-0.00109,-0.00064,-0.00025,0.00561,-0.00043,-0.00491,-0.0099,0.00172,0.00248,-0.00061,-0.00542,0.00136,0.01101,0.00688,0.01237,0.01038,0.00639,0.00232,-8e-05,-0.01027,-0.01161,-0.00731,-0.00129,0.00057,0.00163
0.00105,-0.00063,-6e-05,0.00019,-0.00077,-0.00173,-0.00111,6e-05,0.00097,0.00534,0.01324,0.00428,0.00207,-0.00557,-0.00612,-0.00366,-0.01146,0.00147,-0.00606,0.00434,0.00188,-0.00645,0.00162,-0.00089,0.02131,0.01573,0.00742,0.0066,-0.00271,-0.0028
-0.00184,-0.0026,-0.00122,-0.00059,0.00023,0.00061,0.00616,0.00695,0.00116,0.00567,0.00024,-0.02361,-0.01504,-0.00232,0.00834,0.0011,0.01275,0.02634,0.02372,0.00499,-0.00774,-0.0053,-0.01184,-0.00434,-0.00809,-0.00348,-0.00168,0.00568,0.00226,0.01457
-0.00296,0.00028,0.00276,0.00114,-0.00244,0.00083,-0.00675,-0.01003,-0.01202,-0.0088,0.01829,0.01571,0.00364,0.01571,-0.00532,0.01599,0.01106,0.0107,0.00871,-0.00238,0.00285,-0.01912,-0.00863,-0.01089,-0.0007,-0.0,-0.00161,-0.00111,-0.00143,-0.00108
-0.0013,7e-05,0.0033,0.00997,0.00234,-0.00303,0.00042,-0.00414,0.0005,0.0052,0.01298,0.0027,0.00385,-0.01357,-0.02125,-0.02506,-0.01332,0.01865,0.00458,0.02447,0.01466,0.01163,-0.00108,-0.01801,0.00232,0.00145,0.01237,0.00727,0.00046,0.00144
8e-05,-0.0004,0.00032,-0.00014,0.00032,-0.00016,-0.00194,-0.00085,-0.00152,-0.00861,0.00727,0.00168,-0.00699,-0.01285,-0.00082,-0.00073,-0.01569,-0.00567,0.00326,0.00639,0.00365,0.01173,0.00583,0.01199,0.02232,0.00148,-0.00552,-0.00729,-0.01382,-0.01437
-0.00199,-0.00059,0.00137,0.00029,-0.00032,0.00092,0.00046,-0.00035,-0.06566,0.00501,0.05911,0.00337,-0.01015,0.00501,0.04205,-0.02392,-0.07902,0.00276,0.04849,0.0272,0.03475,0.02452,-0.00849,-0.03718,-0.02183,-0.01853,-0.01784,-0.00392,-0.00771,0.0042
0.00049,0.00102,0.00204,0.0034,0.00535,-0.00016,-0.01087,-0.00825,-0.00753,-0.01115,-0.00634,-0.00725,-0.00395,0.0043,-0.0195,-0.01136,-0.00108,0.00391,0.05073,0.03298,0.03143,0.01847,-0.02185,-0.01189,-0.01362,-0.00348,-0.0117,-0.00448,0.00775,-0.00391
-0.0016,-0.00073,-0.00105,-0.00035,-0.00152,-0.00364,-0.00197,-0.0051,0.0005,-0.00474,0.00321,0.01519,-0.00677,-0.02301,-0.0182,0.00427,0.00511,-0.01418,0.00666,0.05062,0.04651,0.02656,0.01929,-0.00376,-0.00234,-0.01625,-0.01298,0.0045,0.0077,0.00692
0.00228,0.00149,0.00182,0.00165,5e-05,0.0006,-0.0012,0.00076,-0.00272,-0.00014,-0.0013,-0.00059,-0.00474,-0.00303,-0.00228,-0.02724,0.00569,0.00506,0.00202,-0.0044,0.00334,0.02755,0.00604,0.00797,0.02797,0.02107,0.00295,-0.00314,-0.00347,0.00033
-0.00105,0.00092,-0.00294,-0.00372,-0.0005,-0.00165,-0.00087,-0.00435,0.00148,0.00331,0.00527,0.0013,0.00133,0.00191,0.00594,0.0097,-0.00506,-0.00407,0.00013,0.00149,-0.00368,-0.01724,-0.00491,0.0052,0.00484,0.00869,0.00407,7e-05,0.00463,0.00103
0.00141,-0.00076,0.00127,-0.0011,-0.00263,-0.00108,0.00203,-0.00856,-0.02206,-0.01267,-0.00945,0.00922,0.00115,0.0074,0.02873,0.03255,0.01157,0.00884,0.01119,-0.0046,-0.01523,-0.02274,-0.0051,-0.00479,-0.00322,-0.00399,-0.00242,0.00085,0.0012,0.00084
