-0.00147,-0.00147,0.00918,0.00918,0.00918,0.00918,0.96844,0.96844,0.96844,0.96844,0.21212,0.21212,0.21212,0.21212,-1.23955,-1.23955,-1.23955,-1.23955,-0.2114,-0.2114,-0.2114,-0.2114,-0.01549,-0.01549,-0.01549,-0.01549,-0.0498,-0.0498,-0.0498,-0.0498
0.01063,0.01063,0.01063,0.01063,-0.09415,-0.09415,-0.09415,-0.09415,0.95742,0.95742,0.95742,0.95742,0.121,0.121,0.121,0.121,-0.89313,-0.89313,-0.89313,-0.89313,-0.24014,-0.24014,-0.24014,-0.24014,0.01704,0.01704,0.01704,0.01704,0.11161,0.11161
0.01426,0.02293,0.02293,0.02293,0.02293,-0.12481,-0.12481,-0.12481,-0.12481,0.53342,0.53342,0.53342,0.53342,-0.56829,-0.56829,-0.56829,-0.08703,-0.08703,-0.08703,-0.08703,-0.08703,-0.21106,-0.21106,-0.21106,-0.21106,-0.21074,-0.21074,-0.21074,-0.14528,-0.14528
0.00418,0.00418,0.00418,0.03472,0.03472,0.03472,0.03472,0.54121,0.54121,0.54121,0.54121,0.26129,0.26129,0.26129,0.26129,-0.94195,-0.94195,-0.94195,-0.94195,-0.08409,-0.08409,-0.08409,-0.08409,0.0422,0.0422,0.0422,0.0422,-0.00754,-0.00754,-0.00754
0.00075,0.00075,-0.00061,-0.00061,-0.00061,-0.00061,0.267,0.267,0.267,0.267,0.267,0.33263,0.33263,0.33263,-0.00565,-0.00565,-0.00565,-0.00565,-0.49092,-0.49092,-0.49092,-0.49092,-0.22108,-0.22108,-0.22108,-0.22108,-0.22108,-0.11185,-0.11185,-0.11185
-0.00967,-0.00967,-0.00967,-0.00815,-0.00815,-0.00815,-0.00815,0.42526,0.42526,0.42526,0.42526,0.42526,-0.05948,-0.05948,-0.05948,-0.05948,-0.99307,-0.99307,-0.99307,-0.99307,-0.35236,-0.35236,-0.35236,-0.35236,-0.06057,-0.06057,-0.06057,-0.06057,-0.12186,-0.12186
0.00114,0.00114,0.01215,0.01215,0.01215,0.01215,0.63372,0.63372,0.63372,0.63372,0.22128,0.22128,0.22128,-0.5299,-0.5299,-0.5299,-0.5299,-0.28543,-0.28543,-0.28543,-0.28543,-0.0268,-0.0268,-0.0268,-0.0268,0.01822,0.01822,0.01822,0.01822,-0.03262
-0.00139,-0.00139,-0.00139,-0.00139,-0.05114,-0.05114,-0.05114,-0.05114,0.3468,0.3468,0.3468,0.3468,-0.38043,-0.38043,-0.38043,-0.38043,-0.32924,-0.32924,-0.32924,-0.32924,-0.32334,-0.32334,-0.32334,-0.32334,-0.02397,-0.02397,-0.02397,-0.02397,-0.12819,-0.12819
0.00472,0.00472,0.00699,0.00699,0.00699,0.00699,0.2798,0.2798,0.2798,0.2798,0.23417,0.23417,0.23417,0.23417,-0.81921,-0.81921,-0.81921,-0.81921,-0.22263,-0.22263,-0.22263,-0.22263,-0.0665,-0.0665,-0.0665,-0.0665,-0.07691,-0.07691,-0.07691,-0.07691
-0.00224,-0.00224,-0.00625,-0.00625,-0.00625,-0.00625,-0.00625,-0.03176,-0.03176,-0.03176,-0.03176,0.24867,0.24867,0.24867,0.24867,-0.04715,-0.04715,-0.04715,-0.04715,-0.22864,-0.22864,-0.22864,-0.22864,-0.03155,-0.03155,-0.03155,-0.03155,0.04957,0.04957,0.04957
0.01034,0.01034,0.01034,0.01034,-0.01042,-0.01042,-0.01042,0.42375,0.42375,0.42375,0.42375,0.09804,0.09804,0.09804,0.09804,-0.43947,-0.43947,-0.43947,-0.43947,-0.4516,-0.4516,-0.4516,-0.4516,-0.1186,-0.1186,-0.1186,-0.1186,-0.1186,-0.14119,-0.14119
-0.01355,-0.01355,-0.01355,-0.01355,0.00159,0.00159,0.00159,0.00159,0.35043,0.35043,0.35043,0.35043,0.10662,0.10662,0.10662,0.10662,-0.36903,-0.36903,-0.36903,-0.36903,-0.14311,-0.14311,-0.14311,-0.14311,-0.02053,-0.02053,-0.02053,-0.02053,0.01307,0.01307
0.0119,0.0119,0.0119,0.0119,-0.01133,-0.01133,-0.01133,-0.01133,0.28811,0.28811,0.28811,0.28811,0.12707,0.12707,0.12707,0.12707,-0.46226,-0.46226,-0.46226,-0.46226,-0.39696,-0.39696,-0.39696,-0.39696,-0.09752,-0.09752,-0.09752,-0.09752,-0.08876,-0.08876
0.00029,0.00029,0.00029,-0.03526,-0.03526,-0.03526,-0.03526,-0.03526,0.29648,0.29648,0.29648,-0.09344,-0.09344,-0.09344,-0.09344,-0.62434,-0.62434,-0.62434,-0.62434,-0.62434,-0.07618,-0.07618,-0.07618,-0.06518,-0.06518,-0.06518,-0.06518,-0.07175,-0.07175,-0.07175
0.00645,-0.00389,-0.00389,-0.00389,-0.00389,-0.00389,0.37698,0.37698,0.37698,0.37698,0.17176,0.17176,0.17176,0.03754,0.03754,0.03754,0.03754,-0.67795,-0.67795,-0.67795,-0.67795,-0.67795,-0.2082,-0.2082,-0.2082,-0.2082,-0.19031,-0.19031,-0.19031,-0.19031
