-0.05488,-0.05488,-0.05488,-0.02435,-0.02435,-0.02435,-0.02435,0.29966,0.29966,0.29966,0.29966,-0.05928,-0.05928,-0.05928,-0.05928,-0.20919,-0.20919,-0.20919,-0.20919,-0.20919,-0.30203,-0.30203,-0.30203,-0.00063,-0.00063,-0.00063,-0.00063,-0.056,-0.056,-0.056
0.00229,0.00229,0.00229,0.00229,-0.08389,-0.08389,-0.08389,-0.08389,0.25995,0.25995,0.25995,0.25995,0.03919,0.03919,0.03919,0.03919,-0.08678,-0.08678,-0.08678,-0.08678,-0.08678,-0.07785,-0.07785,-0.07785,-0.11444,-0.11444,-0.11444,-0.11444,0.02009,0.02009
-0.00485,-0.00485,-0.00485,0.00993,0.00993,0.00993,0.00993,-0.03797,-0.03797,-0.03797,-0.03797,0.18064,0.18064,0.18064,0.18064,0.05379,0.05379,0.05379,0.05379,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.13355,-0.13355,-0.13355,-0.13355,-0.03771,-0.03771
-0.00871,-0.00871,-0.00871,0.01254,0.01254,0.01254,0.01254,0.01583,0.01583,0.01583,0.01583,-0.01031,-0.01031,-0.01031,-0.01031,0.19015,0.19015,0.19015,0.19015,0.00862,0.00862,0.00862,0.00862,-0.25096,-0.25096,-0.25096,-0.25096,-0.11673,-0.11673,-0.11673
0.01065,0.01065,-0.10112,-0.10112,-0.10112,-0.10112,0.22186,0.22186,0.22186,0.22186,0.09033,0.09033,0.09033,0.09033,-0.20849,-0.20849,-0.20849,-0.20849,-0.06508,-0.06508,-0.06508,-0.06508,-0.01511,-0.01511,-0.01511,-0.01511,0.0443,0.0443,0.0443,0.0443
-0.01012,-0.01012,-0.00138,-0.00138,-0.00138,-0.12535,-0.12535,-0.12535,-0.12535,-0.12535,0.26563,0.26563,0.26563,0.26563,0.00607,0.00607,0.00607,-0.22951,-0.22951,-0.22951,-0.22951,-0.06198,-0.06198,-0.06198,-0.06198,0.08778,0.08778,0.08778,0.08778,0.027
-0.00844,-0.00844,-0.00844,0.01052,0.01052,0.01052,0.01052,-0.13838,-0.13838,-0.13838,-0.13838,0.33957,0.33957,0.33957,0.33957,0.33957,0.06612,0.06612,0.06612,0.06612,-0.4102,-0.4102,-0.4102,-0.4102,-0.1421,-0.1421,-0.1421,-0.04171,-0.04171,-0.04171
-0.00769,-0.00769,0.06632,0.06632,0.06632,0.06632,0.25811,0.25811,0.25811,0.25811,-0.06447,-0.06447,-0.06447,-0.06447,-0.06447,-0.34801,-0.34801,-0.34801,-0.34801,-0.29748,-0.29748,-0.29748,-0.29748,-0.149,-0.149,-0.149,-0.149,-0.14095,-0.14095,-0.14095
-0.02332,-0.01429,-0.01429,-0.01429,-0.01429,0.01652,0.01652,0.01652,0.01652,0.01753,0.01753,0.01753,0.01753,0.21839,0.21839,0.21839,0.21839,0.26538,0.26538,0.26538,0.26538,-0.38781,-0.38781,-0.38781,-0.38781,-0.26435,-0.26435,-0.26435,-0.26435,0.13366
-0.00924,-0.00924,-0.00924,-0.00924,0.02093,0.02093,0.02093,0.02093,-0.13295,-0.13295,-0.13295,-0.13295,0.34438,0.34438,0.34438,0.34438,0.02013,0.02013,0.02013,0.02013,-0.27919,-0.27919,-0.27919,-0.27919,-0.12295,-0.12295,-0.12295,-0.12295,-0.13578,-0.13578
