-0.02196,-0.02196,-0.02196,0.19547,0.19547,0.19547,0.19547,0.08742,0.08742,0.08742,0.08742,-0.17327,-0.17327,-0.17327,-0.17327,0.04058,0.04058,0.04058,0.04058,0.04058,-0.05286,-0.05286,-0.05286,-0.00826,-0.00826,-0.00826,-0.00826,-0.02526,-0.02526,-0.02526
0.0083,0.0083,0.0083,0.0083,-0.00705,-0.00705,-0.00705,-0.00705,0.0749,0.0749,0.0749,0.0749,-0.02168,-0.02168,-0.02168,-0.02168,-0.0094,-0.0094,-0.0094,-0.0094,-0.0094,0.06863,0.06863,0.06863,-0.0535,-0.0535,-0.0535,-0.0535,-0.00097,-0.00097
-0.00119,-0.00119,-0.00119,0.02405,0.02405,0.02405,0.02405,0.00708,0.00708,0.00708,0.00708,0.12066,0.12066,0.12066,0.12066,-0.10726,-0.10726,-0.10726,-0.10726,0.05806,0.05806,0.05806,0.05806,0.05806,-0.08842,-0.08842,-0.08842,-0.08842,0.04845,0.04845
-0.01234,-0.01234,-0.01234,0.00369,0.00369,0.00369,0.00369,-0.01448,-0.01448,-0.01448,-0.01448,-0.08521,-0.08521,-0.08521,-0.08521,0.24567,0.24567,0.24567,0.24567,-0.00633,-0.00633,-0.00633,-0.00633,-0.25365,-0.25365,-0.25365,-0.25365,0.03747,0.03747,0.03747
0.02875,0.02875,0.09091,0.09091,0.09091,0.09091,0.05715,0.05715,0.05715,0.05715,-0.0798,-0.0798,-0.0798,-0.0798,-0.13223,-0.13223,-0.13223,-0.13223,0.1268,0.1268,0.1268,0.1268,0.02663,0.02663,0.02663,0.02663,-0.02125,-0.02125,-0.02125,-0.02125
0.01762,0.01762,0.00024,0.00024,0.00024,0.08677,0.08677,0.08677,0.08677,0.08677,0.00512,0.00512,0.00512,0.00512,0.0677,0.0677,0.0677,-0.13433,-0.13433,-0.13433,-0.13433,0.06411,0.06411,0.06411,0.06411,0.01814,0.01814,0.01814,0.01814,-0.05177
-0.01918,-0.01918,-0.01918,0.0269,0.0269,0.0269,0.0269,0.20376,0.20376,0.20376,0.20376,-0.01357,-0.01357,-0.01357,-0.01357,-0.01357,-0.1725,-0.1725,-0.1725,-0.1725,-0.1392,-0.1392,-0.1392,-0.1392,0.16898,0.16898,0.16898,0.08057,0.08057,0.08057
0.02016,0.02016,0.22795,0.22795,0.22795,0.22795,0.16731,0.16731,0.16731,0.16731,-0.45972,-0.45972,-0.45972,-0.45972,-0.45972,-0.38573,-0.38573,-0.38573,-0.38573,0.06721,0.06721,0.06721,0.06721,0.04302,0.04302,0.04302,0.04302,-0.19901,-0.19901,-0.19901
-0.01649,-0.1229,-0.1229,-0.1229,-0.1229,-0.01855,-0.01855,-0.01855,-0.01855,0.61298,0.61298,0.61298,0.61298,-0.20814,-0.20814,-0.20814,-0.20814,-0.16186,-0.16186,-0.16186,-0.16186,-0.37665,-0.37665,-0.37665,-0.37665,-0.27415,-0.27415,-0.27415,-0.27415,-0.01471
-0.01377,-0.01377,-0.01377,-0.01377,-0.02615,-0.02615,-0.02615,-0.02615,0.27318,0.27318,0.27318,0.27318,0.1773,0.1773,0.1773,0.1773,-0.32428,-0.32428,-0.32428,-0.32428,-0.36449,-0.36449,-0.36449,-0.36449,0.00221,0.00221,0.00221,0.00221,0.02644,0.02644
-0.01097,0.01221,0.01221,0.01221,0.01221,-0.01134,-0.01134,-0.01134,-0.01134,0.09077,0.09077,0.09077,0.09077,0.16648,0.16648,0.16648,0.16648,-0.06757,-0.06757,-0.06757,-0.06757,-0.15966,-0.15966,-0.15966,-0.15966,-0.03079,-0.03079,-0.03079,-0.03079,0.07425
-0.009,-0.00726,-0.00726,-0.00726,-0.00726,0.13976,0.13976,0.13976,0.13976,0.20012,0.20012,0.20012,-0.37501,-0.37501,-0.37501,-0.37501,0.27228,0.27228,0.27228,0.27228,0.27228,-0.02753,-0.02753,-0.02753,-0.02753,-0.02734,-0.02734,-0.02734,-0.02734,0.02326
0.01855,0.01355,0.01355,0.01355,0.01355,0.10779,0.10779,0.10779,0.10779,0.09469,0.09469,0.09469,0.09469,-0.10784,-0.10784,-0.10784,-0.10784,-0.2012,-0.2012,-0.2012,-0.2012,0.13573,0.13573,0.13573,0.13573,-0.03108,-0.03108,-0.03108,-0.03108,-0.01908
0.01119,0.01119,0.01119,0.01119,0.01098,0.01098,0.01098,0.01098,0.06175,0.06175,0.06175,0.06175,0.25648,0.25648,0.25648,0.25648,0.04437,0.04437,0.04437,0.04437,-0.2387,-0.2387,-0.2387,-0.2387,-0.21486,-0.21486,-0.21486,-0.21486,-0.0926,-0.0926
-0.0661,-0.0661,-0.0661,-0.0661,0.01188,0.01188,0.01188,0.21274,0.21274,0.21274,0.21274,0.10959,0.10959,0.10959,0.10959,-0.10565,-0.10565,-0.10565,-0.10565,0.19136,0.19136,0.19136,0.19136,-0.41581,-0.41581,-0.41581,-0.41581,-0.16763,-0.16763,-0.16763
0.00941,-0.10037,-0.10037,-0.10037,-0.10037,0.17049,0.17049,0.17049,0.17049,-0.03105,-0.03105,-0.03105,-0.03105,0.06835,0.06835,0.06835,0.06835,0.16334,0.16334,0.16334,0.16334,-0.10881,-0.10881,-0.10881,-0.10881,-0.0402,-0.0402,-0.0402,-0.0402,0.084
-0.06285,-0.06285,-0.06285,-0.06285,-0.12839,-0.12839,-0.12839,-0.12839,0.48765,0.48765,0.48765,0.48765,0.03685,0.03685,0.03685,0.03685,-0.17479,-0.17479,-0.17479,-0.17479,-0.19793,-0.19793,-0.19793,-0.19793,-0.20955,-0.20955,-0.20955,-0.20955,0.02826,0.02826
