-0.00266,-0.00266,0.00597,0.00597,0.00597,0.00597,-0.18166,-0.18166,-0.18166,-0.18166,0.42587,0.42587,0.42587,0.42587,0.01128,0.01128,0.01128,0.01128,0.19494,0.19494,0.19494,0.19494,0.12509,0.12509,0.12509,0.12509,0.11109,0.11109,0.11109,0.11109
0.02386,0.02386,0.02386,0.02386,-0.07201,-0.07201,-0.07201,-0.07201,0.51488,0.51488,0.51488,0.51488,-0.11379,-0.11379,-0.11379,-0.11379,0.0699,0.0699,0.0699,0.0699,0.28146,0.28146,0.28146,0.28146,0.2594,0.2594,0.2594,0.2594,0.06253,0.06253
0.03105,0.00864,0.00864,0.00864,0.00864,0.17082,0.17082,0.17082,0.17082,0.13848,0.13848,0.13848,0.13848,-0.91806,-0.91806,-0.91806,0.29949,0.29949,0.29949,0.29949,0.29949,-0.0775,-0.0775,-0.0775,-0.0775,-0.00921,-0.00921,-0.00921,-0.03061,-0.03061
-0.00867,-0.00867,-0.00867,-0.09591,-0.09591,-0.09591,-0.09591,0.22707,0.22707,0.22707,0.22707,0.24997,0.24997,0.24997,0.24997,0.32883,0.32883,0.32883,0.32883,0.11006,0.11006,0.11006,0.11006,0.07393,0.07393,0.07393,0.07393,0.03646,0.03646,0.03646
-0.01754,-0.01754,0.00967,0.00967,0.00967,0.00967,-0.34432,-0.34432,-0.34432,-0.34432,-0.34432,0.5742,0.5742,0.5742,0.08503,0.08503,0.08503,0.08503,0.14918,0.14918,0.14918,0.14918,0.27581,0.27581,0.27581,0.27581,0.27581,0.32983,0.32983,0.32983
0.00898,0.00898,0.00898,0.0264,0.0264,0.0264,0.0264,-0.13874,-0.13874,-0.13874,-0.13874,-0.13874,0.16418,0.16418,0.16418,0.16418,0.21334,0.21334,0.21334,0.21334,0.04784,0.04784,0.04784,0.04784,0.18281,0.18281,0.18281,0.18281,0.11037,0.11037
-0.00337,-0.00337,0.02002,0.02002,0.02002,0.02002,-0.45041,-0.45041,-0.45041,-0.45041,0.33975,0.33975,0.33975,-0.45206,-0.45206,-0.45206,-0.45206,0.58522,0.58522,0.58522,0.58522,0.18703,0.18703,0.18703,0.18703,0.02009,0.02009,0.02009,0.02009,0.00843
-0.00155,-0.00155,-0.00155,-0.00155,0.08598,0.08598,0.08598,0.08598,0.04904,0.04904,0.04904,0.04904,-0.44581,-0.44581,-0.44581,-0.44581,0.55358,0.55358,0.55358,0.55358,-0.25516,-0.25516,-0.25516,-0.25516,0.06968,0.06968,0.06968,0.06968,-0.09397,-0.09397
-0.00383,-0.00383,0.01125,0.01125,0.01125,0.01125,-0.10854,-0.10854,-0.10854,-0.10854,0.18774,0.18774,0.18774,0.18774,-0.09834,-0.09834,-0.09834,-0.09834,0.1281,0.1281,0.1281,0.1281,0.04434,0.04434,0.04434,0.04434,0.06857,0.06857,0.06857,0.06857
-0.00439,-0.00439,0.02088,0.02088,0.02088,0.02088,0.02088,-0.08593,-0.08593,-0.08593,-0.08593,0.17884,0.17884,0.17884,0.17884,-0.07425,-0.07425,-0.07425,-0.07425,-0.09339,-0.09339,-0.09339,-0.09339,0.06461,0.06461,0.06461,0.06461,-0.02008,-0.02008,-0.02008
0.00652,0.00652,0.00652,0.00652,0.01267,0.01267,0.01267,0.07035,0.07035,0.07035,0.07035,0.03521,0.03521,0.03521,0.03521,0.14157,0.14157,0.14157,0.14157,-0.19588,-0.19588,-0.19588,-0.19588,0.07956,0.07956,0.07956,0.07956,0.07956,-0.00855,-0.00855
-0.00935,-0.00935,-0.00935,-0.00935,0.06796,0.06796,0.06796,0.06796,-0.09305,-0.09305,-0.09305,-0.09305,0.00698,0.00698,0.00698,0.00698,-0.20267,-0.20267,-0.20267,-0.20267,-0.10171,-0.10171,-0.10171,-0.10171,0.12594,0.12594,0.12594,0.12594,-0.00364,-0.00364
0.00882,0.00882,0.00882,0.00882,-0.04192,-0.04192,-0.04192,-0.04192,0.00869,0.00869,0.00869,0.00869,0.28898,0.28898,0.28898,0.28898,-0.59553,-0.59553,-0.59553,-0.59553,0.39419,0.39419,0.39419,0.39419,0.18724,0.18724,0.18724,0.18724,0.07416,0.07416
